Fecha;País;Competidor;Descriptor;TM;Precio CIF ($/TM);PPTO Precio CIF ($/TM)
31/05/19;GT;AGRIBRANDS;Soya;770.0000;353.6179;
30/06/19;GT;AGRIBRANDS;Soya;1374.5000;371.8516;
31/07/19;GT;AGRIBRANDS;Soya;;;
31/08/19;GT;AGRIBRANDS;Soya;1760.0000;371.8058;
30/09/19;GT;AGRIBRANDS;Soya;;;
31/10/19;GT;AGRIBRANDS;Soya;1458.6280;382.8579;
30/11/19;GT;AGRIBRANDS;Soya;2100.0000;368.4989;
31/12/19;GT;AGRIBRANDS;Soya;1540.0000;370.2626;
31/01/20;GT;AGRIBRANDS;Soya;;;
28/02/20;GT;AGRIBRANDS;Soya;1600.0000;370.7100;
31/03/20;GT;AGRIBRANDS;Soya;1320.0000;363.2079;
30/04/20;GT;AGRIBRANDS;Soya;1174.0000;349.0984;
31/05/20;GT;AGRIBRANDS;Soya;2090.0000;365.4356;
30/06/20;GT;AGRIBRANDS;Soya;3960.0000;360.9369;
31/07/20;GT;AGRIBRANDS;Soya;1100.0000;354.1475;
31/08/20;GT;AGRIBRANDS;Soya;0.0000;0.0000;
30/09/20;GT;AGRIBRANDS;Soya;1363.0000;371.3649;
31/10/20;GT;AGRIBRANDS;Soya;;;
30/11/20;GT;AGRIBRANDS;Soya;;;
31/12/20;GT;AGRIBRANDS;Soya;;;
31/01/19;GT;ADM GT;Soya;;;
28/02/19;GT;ADM GT;Soya;8723.7640;373.8499;
31/03/19;GT;ADM GT;Soya;2110.0000;377.4275;
30/04/19;GT;ADM GT;Soya;6296.5570;372.5739;
31/05/19;GT;ADM GT;Soya;2043.8420;371.8058;
30/06/19;GT;ADM GT;Soya;2346.9050;380.0000;
31/07/19;GT;ADM GT;Soya;1000.5850;362.6567;
31/08/19;GT;ADM GT;Soya;6240.7200;367.8961;
30/09/19;GT;ADM GT;Soya;3276.8370;362.6239;
31/10/19;GT;ADM GT;Soya;1800.0000;344.5667;
30/11/19;GT;ADM GT;Soya;13893.2360;363.7593;
31/12/19;GT;ADM GT;Soya;4200.1450;361.0294;
31/01/20;GT;ADM GT;Soya;5666.0650;364.4026;
28/02/20;GT;ADM GT;Soya;;;
31/03/20;GT;ADM GT;Soya;3412.5150;350.9894;
30/04/20;GT;ADM GT;Soya;13984.9410;374.3434;
31/05/20;GT;ADM GT;Soya;2000.0000;356.4252;
30/06/20;GT;ADM GT;Soya;7492.6190;357.4432;
31/07/20;GT;ADM GT;Soya;3787.3400;354.9871;
31/08/20;GT;ADM GT;Soya;0.0000;0.0000;
30/09/20;GT;ADM GT;Soya;3500.0000;355.1607;
31/10/20;GT;ADM GT;Soya;;;
30/11/20;GT;ADM GT;Soya;;;
31/12/20;GT;ADM GT;Soya;;;
31/01/17;ES;SPOT;Maíz;;186.9945;
28/02/17;ES;SPOT;Maíz;;192.5602;
31/03/17;ES;SPOT;Maíz;;191.9395;
30/04/17;ES;SPOT;Maíz;;189.6331;
31/05/17;ES;SPOT;Maíz;;184.9276;
30/06/17;ES;SPOT;Maíz;;185.4106;
31/07/17;ES;SPOT;Maíz;;186.6966;
31/08/17;ES;SPOT;Maíz;;188.4820;
30/09/17;ES;SPOT;Maíz;;184.7543;
31/10/17;ES;SPOT;Maíz;;184.5378;
30/11/17;ES;SPOT;Maíz;;185.2657;
31/12/17;ES;SPOT;Maíz;;182.6238;
31/01/18;ES;SPOT;Maíz;;191.5593;
28/02/18;ES;SPOT;Maíz;;194.9056;
31/03/18;ES;SPOT;Maíz;;219.0186;
30/04/18;ES;SPOT;Maíz;;216.5502;
31/05/18;ES;SPOT;Maíz;;222.8491;
30/06/18;ES;SPOT;Maíz;;213.0897;
31/07/18;ES;SPOT;Maíz;;195.1693;
31/08/18;ES;SPOT;Maíz;;202.4840;
30/09/18;ES;SPOT;Maíz;;204.0745;
31/10/18;ES;SPOT;Maíz;;193.6577;
30/11/18;ES;SPOT;Maíz;;194.9214;
31/12/18;ES;SPOT;Maíz;;193.4609;
31/01/17;ES;SPOT;Soya;;382.3811;
28/02/17;ES;SPOT;Soya;;393.4318;
31/03/17;ES;SPOT;Soya;;398.7157;
30/04/17;ES;SPOT;Soya;;383.4715;
31/05/17;ES;SPOT;Soya;;367.1406;
30/06/17;ES;SPOT;Soya;;369.2572;
31/07/17;ES;SPOT;Soya;;357.0076;
31/08/17;ES;SPOT;Soya;;380.5439;
30/09/17;ES;SPOT;Soya;;358.1762;
31/10/17;ES;SPOT;Soya;;365.7459;
30/11/17;ES;SPOT;Soya;;379.8984;
31/12/17;ES;SPOT;Soya;;373.8685;
31/01/18;ES;SPOT;Soya;;418.0999;
28/02/18;ES;SPOT;Soya;;460.5389;
31/03/18;ES;SPOT;Soya;;465.6095;
30/04/18;ES;SPOT;Soya;;477.3452;
31/05/18;ES;SPOT;Soya;;499.8323;
30/06/18;ES;SPOT;Soya;;462.2356;
31/07/18;ES;SPOT;Soya;;422.8240;
31/08/18;ES;SPOT;Soya;;424.5877;
30/09/18;ES;SPOT;Soya;;418.3283;
31/10/18;ES;SPOT;Soya;;403.3448;
30/11/18;ES;SPOT;Soya;;395.1798;
31/12/18;ES;SPOT;Soya;;391.5501;
31/01/19;ES;SPOT;Maíz;;198.0787;
28/02/19;ES;SPOT;Maíz;;200.0587;
31/03/19;ES;SPOT;Maíz;;202.4366;
30/04/19;ES;SPOT;Maíz;;202.4366;
31/05/19;ES;SPOT;Maíz;;193.9803;
30/06/19;ES;SPOT;Maíz;;197.2282;
31/07/19;ES;SPOT;Maíz;;223.9986;
31/08/19;ES;SPOT;Maíz;;246.9112;
30/09/19;ES;SPOT;Maíz;;233.8133;
31/10/19;ES;SPOT;Maíz;;197.7166;
30/11/19;ES;SPOT;Maíz;;204.8029;
31/12/19;ES;SPOT;Maíz;;202.7440;
31/01/20;ES;SPOT;Maíz;;206.9096;
28/02/20;ES;SPOT;Maíz;;212.1981;
31/03/20;ES;SPOT;Maíz;;206.2853;
30/04/20;ES;SPOT;Maíz;;191.9961;
31/05/20;ES;SPOT;Maíz;;175.8314;
30/06/20;ES;SPOT;Maíz;;174.9535;
31/07/20;ES;SPOT;Maíz;;193.0177;
31/08/20;ES;SPOT;Maíz;;198.5448;
30/09/20;ES;SPOT;Maíz;;209.7750;
31/10/20;ES;SPOT;Maíz;;238.6201;
30/11/20;ES;SPOT;Maíz;;244.3127;
31/12/20;ES;SPOT;Maíz;;243.5627;
31/01/19;ES;SPOT;Soya;;382.6567;
28/02/19;ES;SPOT;Soya;;366.3699;
31/03/19;ES;SPOT;Soya;;367.4801;
30/04/19;ES;SPOT;Soya;;382.2511;
31/05/19;ES;SPOT;Soya;;375.0349;
30/06/19;ES;SPOT;Soya;;359.8230;
31/07/19;ES;SPOT;Soya;;387.6012;
31/08/19;ES;SPOT;Soya;;398.5537;
30/09/19;ES;SPOT;Soya;;380.0861;
31/10/19;ES;SPOT;Soya;;373.0983;
30/11/19;ES;SPOT;Soya;;386.3260;
31/12/19;ES;SPOT;Soya;;370.4016;
31/01/20;ES;SPOT;Soya;;370.1573;
28/02/20;ES;SPOT;Soya;;375.8087;
31/03/20;ES;SPOT;Soya;;375.9438;
30/04/20;ES;SPOT;Soya;;412.7260;
31/05/20;ES;SPOT;Soya;;366.6926;
30/06/20;ES;SPOT;Soya;;361.4606;
31/07/20;ES;SPOT;Soya;;361.1595;
31/08/20;ES;SPOT;Soya;;368.5983;
30/09/20;ES;SPOT;Soya;;406.8052;
31/10/20;ES;SPOT;Soya;;472.3416;
30/11/20;ES;SPOT;Soya;;476.1917;
31/12/20;ES;SPOT;Soya;;475.4417;
31/01/17;HN;SPOT;Maíz;;186.9945;
28/02/17;HN;SPOT;Maíz;;192.5602;
31/03/17;HN;SPOT;Maíz;;191.9395;
30/04/17;HN;SPOT;Maíz;;189.6331;
31/05/17;HN;SPOT;Maíz;;184.9276;
30/06/17;HN;SPOT;Maíz;;185.4106;
31/07/17;HN;SPOT;Maíz;;186.6966;
31/08/17;HN;SPOT;Maíz;;188.4820;
30/09/17;HN;SPOT;Maíz;;184.7543;
31/10/17;HN;SPOT;Maíz;;184.5378;
30/11/17;HN;SPOT;Maíz;;185.2657;
31/12/17;HN;SPOT;Maíz;;182.6238;
31/01/18;HN;SPOT;Maíz;;184.1203;
28/02/18;HN;SPOT;Maíz;;186.0000;
31/03/18;HN;SPOT;Maíz;;214.0186;
30/04/18;HN;SPOT;Maíz;;217.3649;
31/05/18;HN;SPOT;Maíz;;220.3255;
30/06/18;HN;SPOT;Maíz;;213.0897;
31/07/18;HN;SPOT;Maíz;;193.0629;
31/08/18;HN;SPOT;Maíz;;197.9800;
30/09/18;HN;SPOT;Maíz;;199.5745;
31/10/18;HN;SPOT;Maíz;;187.6735;
30/11/18;HN;SPOT;Maíz;;192.3977;
31/12/18;HN;SPOT;Maíz;;188.7798;
31/01/17;HN;SPOT;Soya;;382.3811;
28/02/17;HN;SPOT;Soya;;393.4318;
31/03/17;HN;SPOT;Soya;;398.7157;
30/04/17;HN;SPOT;Soya;;383.4715;
31/05/17;HN;SPOT;Soya;;367.1406;
30/06/17;HN;SPOT;Soya;;369.2572;
31/07/17;HN;SPOT;Soya;;357.0076;
31/08/17;HN;SPOT;Soya;;380.5439;
30/09/17;HN;SPOT;Soya;;358.1762;
31/10/17;HN;SPOT;Soya;;365.7459;
30/11/17;HN;SPOT;Soya;;379.8984;
31/12/17;HN;SPOT;Soya;;373.8685;
31/01/18;HN;SPOT;Soya;;418.0999;
28/02/18;HN;SPOT;Soya;;460.5389;
31/03/18;HN;SPOT;Soya;;465.6095;
30/04/18;HN;SPOT;Soya;;477.3452;
31/05/18;HN;SPOT;Soya;;477.0340;
30/06/18;HN;SPOT;Soya;;475.8805;
31/07/18;HN;SPOT;Soya;;420.3240;
31/08/18;HN;SPOT;Soya;;415.9148;
30/09/18;HN;SPOT;Soya;;413.8283;
31/10/18;HN;SPOT;Soya;;385.4478;
30/11/18;HN;SPOT;Soya;;395.3686;
31/12/18;HN;SPOT;Soya;;388.0501;
31/01/19;HN;SPOT;Maíz;;193.5471;
28/02/19;HN;SPOT;Maíz;;193.5471;
31/03/19;HN;SPOT;Maíz;;200.4366;
30/04/19;HN;SPOT;Maíz;;200.4366;
31/05/19;HN;SPOT;Maíz;;191.4803;
30/06/19;HN;SPOT;Maíz;;215.2076;
31/07/19;HN;SPOT;Maíz;;235.1870;
31/08/19;HN;SPOT;Maíz;;240.9112;
30/09/19;HN;SPOT;Maíz;;229.3133;
31/10/19;HN;SPOT;Maíz;;198.8029;
30/11/19;HN;SPOT;Maíz;;196.2440;
31/12/19;HN;SPOT;Maíz;;195.9624;
31/01/20;HN;SPOT;Maíz;;200.6413;
28/02/20;HN;SPOT;Maíz;;204.0861;
31/03/20;HN;SPOT;Maíz;;198.4129;
30/04/20;HN;SPOT;Maíz;;192.4840;
31/05/20;HN;SPOT;Maíz;;173.1404;
30/06/20;HN;SPOT;Maíz;;168.2035;
31/07/20;HN;SPOT;Maíz;;187.7677;
31/08/20;HN;SPOT;Maíz;;191.7440;
30/09/20;HN;SPOT;Maíz;;200.5192;
31/10/20;HN;SPOT;Maíz;;210.0660;
30/11/20;HN;SPOT;Maíz;;239.3127;
31/12/20;HN;SPOT;Maíz;;238.0627;
31/01/19;HN;SPOT;Soya;;377.0544;
28/02/19;HN;SPOT;Soya;;377.0544;
31/03/19;HN;SPOT;Soya;;365.4801;
30/04/19;HN;SPOT;Soya;;380.2511;
31/05/19;HN;SPOT;Soya;;372.5349;
30/06/19;HN;SPOT;Soya;;380.1999;
31/07/19;HN;SPOT;Soya;;392.4356;
31/08/19;HN;SPOT;Soya;;392.5537;
30/09/19;HN;SPOT;Soya;;375.5861;
31/10/19;HN;SPOT;Soya;;380.3260;
30/11/19;HN;SPOT;Soya;;363.9016;
31/12/19;HN;SPOT;Soya;;359.4469;
31/01/20;HN;SPOT;Soya;;365.4290;
28/02/20;HN;SPOT;Soya;;362.0118;
31/03/20;HN;SPOT;Soya;;359.3346;
30/04/20;HN;SPOT;Soya;;380.2115;
31/05/20;HN;SPOT;Soya;;367.5054;
30/06/20;HN;SPOT;Soya;;354.7106;
31/07/20;HN;SPOT;Soya;;355.9095;
31/08/20;HN;SPOT;Soya;;362.5983;
30/09/20;HN;SPOT;Soya;;388.7309;
31/10/20;HN;SPOT;Soya;;438.3349;
30/11/20;HN;SPOT;Soya;;471.1917;
31/12/20;HN;SPOT;Soya;;469.9417;
31/01/17;CR;SPOT;Maíz;;186.9945;
28/02/17;CR;SPOT;Maíz;;192.5602;
31/03/17;CR;SPOT;Maíz;;191.9395;
30/04/17;CR;SPOT;Maíz;;189.6331;
31/05/17;CR;SPOT;Maíz;;184.9276;
30/06/17;CR;SPOT;Maíz;;185.4106;
31/07/17;CR;SPOT;Maíz;;186.6966;
31/08/17;CR;SPOT;Maíz;;188.4820;
30/09/17;CR;SPOT;Maíz;;184.7543;
31/10/17;CR;SPOT;Maíz;;184.5378;
30/11/17;CR;SPOT;Maíz;;185.2657;
31/12/17;CR;SPOT;Maíz;;182.6238;
31/01/18;CR;SPOT;Maíz;;191.5593;
28/02/18;CR;SPOT;Maíz;;194.9056;
31/03/18;CR;SPOT;Maíz;;222.0186;
30/04/18;CR;SPOT;Maíz;;225.3649;
31/05/18;CR;SPOT;Maíz;;229.3018;
30/06/18;CR;SPOT;Maíz;;222.8000;
31/07/18;CR;SPOT;Maíz;;200.0629;
31/08/18;CR;SPOT;Maíz;;193.7640;
30/09/18;CR;SPOT;Maíz;;206.0745;
31/10/18;CR;SPOT;Maíz;;198.4000;
30/11/18;CR;SPOT;Maíz;;199.4000;
31/12/18;CR;SPOT;Maíz;;204.9171;
31/01/17;CR;SPOT;Soya;;382.3811;
28/02/17;CR;SPOT;Soya;;393.4318;
31/03/17;CR;SPOT;Soya;;398.7157;
30/04/17;CR;SPOT;Soya;;383.4715;
31/05/17;CR;SPOT;Soya;;367.1406;
30/06/17;CR;SPOT;Soya;;369.2572;
31/07/17;CR;SPOT;Soya;;357.0076;
31/08/17;CR;SPOT;Soya;;380.5439;
30/09/17;CR;SPOT;Soya;;358.1762;
31/10/17;CR;SPOT;Soya;;365.7459;
30/11/17;CR;SPOT;Soya;;379.8984;
31/12/17;CR;SPOT;Soya;;373.8685;
31/01/18;CR;SPOT;Soya;;385.0385;
28/02/18;CR;SPOT;Soya;;429.5207;
31/03/18;CR;SPOT;Soya;;464.3538;
30/04/18;CR;SPOT;Soya;;468.6095;
31/05/18;CR;SPOT;Soya;;502.5607;
30/06/18;CR;SPOT;Soya;;487.2898;
31/07/18;CR;SPOT;Soya;;427.3240;
31/08/18;CR;SPOT;Soya;;422.9148;
30/09/18;CR;SPOT;Soya;;420.3283;
31/10/18;CR;SPOT;Soya;;401.3700;
30/11/18;CR;SPOT;Soya;;402.3700;
31/12/18;CR;SPOT;Soya;;394.1603;
31/01/19;CR;SPOT;Maíz;;201.5708;
28/02/19;CR;SPOT;Maíz;;199.9566;
31/03/19;CR;SPOT;Maíz;;203.4366;
30/04/19;CR;SPOT;Maíz;;201.4682;
31/05/19;CR;SPOT;Maíz;;194.4803;
30/06/19;CR;SPOT;Maíz;;192.1261;
31/07/19;CR;SPOT;Maíz;;218.2076;
31/08/19;CR;SPOT;Maíz;;240.0807;
30/09/19;CR;SPOT;Maíz;;233.3133;
31/10/19;CR;SPOT;Maíz;;201.1851;
30/11/19;CR;SPOT;Maíz;;206.3029;
31/12/19;CR;SPOT;Maíz;;204.8992;
31/01/20;CR;SPOT;Maíz;;207.1413;
28/02/20;CR;SPOT;Maíz;;210.5861;
31/03/20;CR;SPOT;Maíz;;206.8591;
30/04/20;CR;SPOT;Maíz;;198.5677;
31/05/20;CR;SPOT;Maíz;;180.6856;
30/06/20;CR;SPOT;Maíz;;176.2725;
31/07/20;CR;SPOT;Maíz;;195.2677;
31/08/20;CR;SPOT;Maíz;;198.3610;
30/09/20;CR;SPOT;Maíz;;215.9087;
31/10/20;CR;SPOT;Maíz;;233.3665;
30/11/20;CR;SPOT;Maíz;;247.8412;
31/12/20;CR;SPOT;Maíz;;246.0627;
31/01/19;CR;SPOT;Soya;;394.2706;
28/02/19;CR;SPOT;Soya;;382.7316;
31/03/19;CR;SPOT;Soya;;368.4801;
30/04/19;CR;SPOT;Soya;;378.6214;
31/05/19;CR;SPOT;Soya;;375.5349;
30/06/19;CR;SPOT;Soya;;383.1999;
31/07/19;CR;SPOT;Soya;;394.5105;
31/08/19;CR;SPOT;Soya;;489.8172;
30/09/19;CR;SPOT;Soya;;382.0702;
31/10/19;CR;SPOT;Soya;;379.9996;
30/11/19;CR;SPOT;Soya;;371.4016;
31/12/19;CR;SPOT;Soya;;366.8720;
31/01/20;CR;SPOT;Soya;;371.9290;
28/02/20;CR;SPOT;Soya;;368.5118;
31/03/20;CR;SPOT;Soya;;368.8346;
30/04/20;CR;SPOT;Soya;;405.2330;
31/05/20;CR;SPOT;Soya;;374.0940;
30/06/20;CR;SPOT;Soya;;363.9606;
31/07/20;CR;SPOT;Soya;;363.6056;
31/08/20;CR;SPOT;Soya;;377.8512;
30/09/20;CR;SPOT;Soya;;417.4032;
31/10/20;CR;SPOT;Soya;;457.9899;
30/11/20;CR;SPOT;Soya;;479.6636;
31/12/20;CR;SPOT;Soya;;477.9417;
31/01/17;GT;SPOT;Maíz;;186.9945;
28/02/17;GT;SPOT;Maíz;;192.5602;
31/03/17;GT;SPOT;Maíz;;191.9395;
30/04/17;GT;SPOT;Maíz;;189.6331;
31/05/17;GT;SPOT;Maíz;;184.9276;
30/06/17;GT;SPOT;Maíz;;185.4106;
31/07/17;GT;SPOT;Maíz;;186.6966;
31/08/17;GT;SPOT;Maíz;;188.4820;
30/09/17;GT;SPOT;Maíz;;184.7543;
31/10/17;GT;SPOT;Maíz;;184.5378;
30/11/17;GT;SPOT;Maíz;;185.2657;
31/12/17;GT;SPOT;Maíz;;182.6238;
31/01/17;GT;SPOT;Soya;;382.3811;
28/02/17;GT;SPOT;Soya;;393.4318;
31/03/17;GT;SPOT;Soya;;398.7157;
30/04/17;GT;SPOT;Soya;;383.4715;
31/05/17;GT;SPOT;Soya;;367.1406;
30/06/17;GT;SPOT;Soya;;369.2572;
31/07/17;GT;SPOT;Soya;;357.0076;
31/08/17;GT;SPOT;Soya;;380.5439;
30/09/17;GT;SPOT;Soya;;358.1762;
31/10/17;GT;SPOT;Soya;;365.7459;
30/11/17;GT;SPOT;Soya;;379.8984;
31/12/17;GT;SPOT;Soya;;373.8685;
31/01/18;GT;SPOT;Maíz;;191.5593;
28/02/18;GT;SPOT;Maíz;;194.9056;
31/03/18;GT;SPOT;Maíz;;219.0186;
30/04/18;GT;SPOT;Maíz;;216.5502;
31/05/18;GT;SPOT;Maíz;;222.8491;
30/06/18;GT;SPOT;Maíz;;213.0897;
31/07/18;GT;SPOT;Maíz;;195.1693;
31/08/18;GT;SPOT;Maíz;;202.4840;
30/09/18;GT;SPOT;Maíz;;204.0745;
31/10/18;GT;SPOT;Maíz;;193.6577;
30/11/18;GT;SPOT;Maíz;;194.9214;
31/12/18;GT;SPOT;Maíz;;193.4609;
31/01/18;GT;SPOT;Soya;;418.0999;
28/02/18;GT;SPOT;Soya;;460.5389;
31/03/18;GT;SPOT;Soya;;465.6095;
30/04/18;GT;SPOT;Soya;;477.3452;
31/05/18;GT;SPOT;Soya;;499.8323;
30/06/18;GT;SPOT;Soya;;462.2356;
31/07/18;GT;SPOT;Soya;;422.8240;
31/08/18;GT;SPOT;Soya;;426.5877;
30/09/18;GT;SPOT;Soya;;418.3283;
31/10/18;GT;SPOT;Soya;;403.3448;
30/11/18;GT;SPOT;Soya;;395.1798;
31/12/18;GT;SPOT;Soya;;391.5501;
31/01/19;GT;SPOT;Maíz;;196.0787;
28/02/19;GT;SPOT;Maíz;;200.0587;
31/03/19;GT;SPOT;Maíz;;205.1924;
30/04/19;GT;SPOT;Maíz;;202.4366;
31/05/19;GT;SPOT;Maíz;;193.9803;
30/06/19;GT;SPOT;Maíz;;197.2282;
31/07/19;GT;SPOT;Maíz;;223.9986;
31/08/19;GT;SPOT;Maíz;;245.4700;
30/09/19;GT;SPOT;Maíz;;223.1400;
31/10/19;GT;SPOT;Maíz;;199.6535;
30/11/19;GT;SPOT;Maíz;;202.7440;
31/12/19;GT;SPOT;Maíz;;202.7124;
31/01/20;GT;SPOT;Maíz;;206.8833;
28/02/20;GT;SPOT;Maíz;;212.1981;
31/03/20;GT;SPOT;Maíz;;206.3602;
30/04/20;GT;SPOT;Maíz;;191.9961;
31/05/20;GT;SPOT;Maíz;;175.8314;
30/06/20;GT;SPOT;Maíz;;174.9535;
31/07/20;GT;SPOT;Maíz;;193.0177;
31/08/20;GT;SPOT;Maíz;;198.5603;
30/09/20;GT;SPOT;Maíz;;213.9087;
31/10/20;GT;SPOT;Maíz;;238.6201;
30/11/20;GT;SPOT;Maíz;;244.3127;
31/12/20;GT;SPOT;Maíz;;243.5627;
31/01/19;GT;SPOT;Soya;;362.7706;
28/02/19;GT;SPOT;Soya;;382.6567;
31/03/19;GT;SPOT;Soya;;369.6847;
30/04/19;GT;SPOT;Soya;;382.2511;
31/05/19;GT;SPOT;Soya;;375.0349;
30/06/19;GT;SPOT;Soya;;359.8230;
31/07/19;GT;SPOT;Soya;;387.6012;
31/08/19;GT;SPOT;Soya;;398.5537;
30/09/19;GT;SPOT;Soya;;380.0861;
31/10/19;GT;SPOT;Soya;;373.0983;
30/11/19;GT;SPOT;Soya;;370.4016;
31/12/19;GT;SPOT;Soya;;;
31/01/20;GT;SPOT;Soya;;370.1573;
28/02/20;GT;SPOT;Soya;;375.8087;
31/03/20;GT;SPOT;Soya;;376.3889;
30/04/20;GT;SPOT;Soya;;412.7260;
31/05/20;GT;SPOT;Soya;;366.6926;
30/06/20;GT;SPOT;Soya;;361.4606;
31/07/20;GT;SPOT;Soya;;361.1595;
31/08/20;GT;SPOT;Soya;;368.5983;
30/09/20;GT;SPOT;Soya;;415.4032;
31/10/20;GT;SPOT;Soya;;472.3416;
30/11/20;GT;SPOT;Soya;;476.1917;
31/12/20;GT;SPOT;Soya;;475.4417;
31/01/20;GT;IPGUA;DDGS;;227.9900;228.7400
28/02/20;GT;IPGUA;DDGS;;232.0000;236.7900
31/03/20;GT;IPGUA;DDGS;;233.7500;235.1800
30/04/20;GT;IPGUA;DDGS;;233.8500;238.0300
31/05/20;GT;IPGUA;DDGS;;246.5000;235.5900
30/06/20;GT;IPGUA;DDGS;;251.5000;235.5900
31/07/20;GT;IPGUA;DDGS;;251.7900;235.6300
31/08/20;GT;IPGUA;DDGS;;246.1827;233.7500
30/09/20;GT;IPGUA;DDGS;;230.0000;234.2500
31/10/20;GT;IPGUA;DDGS;;233.0000;231.6400
30/11/20;GT;IPGUA;DDGS;;233.9836;231.0300
31/12/20;GT;IPGUA;DDGS;;232.0000;232.2600
31/01/20;GT;SPOT;DDGS;;;
28/02/20;GT;SPOT;DDGS;;;
31/03/20;GT;SPOT;DDGS;;;
30/04/20;GT;SPOT;DDGS;;297.5000;
31/05/20;GT;SPOT;DDGS;;257.0000;
30/06/20;GT;SPOT;DDGS;;230.5000;
31/07/20;GT;SPOT;DDGS;;217.7500;
31/08/20;GT;SPOT;DDGS;;230.2727;
30/09/20;GT;SPOT;DDGS;;243.5000;
31/10/20;GT;SPOT;DDGS;;264.0000;
30/11/20;GT;SPOT;DDGS;;277.0000;
31/12/20;GT;SPOT;DDGS;;279.2500;
31/01/20;ES;IPES;DDGS;;225.5600;233.7400
28/02/20;ES;IPES;DDGS;;232.0000;236.7900
31/03/20;ES;IPES;DDGS;;233.7500;235.1800
30/04/20;ES;IPES;DDGS;;233.8500;238.0300
31/05/20;ES;IPES;DDGS;;246.5000;235.5900
30/06/20;ES;IPES;DDGS;;251.5000;235.5900
31/07/20;ES;IPES;DDGS;;248.6900;235.6300
31/08/20;ES;IPES;DDGS;;249.1898;233.7500
30/09/20;ES;IPES;DDGS;;230.0100;234.2500
31/10/20;ES;IPES;DDGS;;233.0000;231.6400
30/11/20;ES;IPES;DDGS;;233.9836;231.0300
31/12/20;ES;IPES;DDGS;;232.0000;232.2600
31/01/20;ES;SPOT;DDGS;;;
28/02/20;ES;SPOT;DDGS;;;
31/03/20;ES;SPOT;DDGS;;;
30/04/20;ES;SPOT;DDGS;;297.5000;
31/05/20;ES;SPOT;DDGS;;257.0000;
30/06/20;ES;SPOT;DDGS;;230.5000;
31/07/20;ES;SPOT;DDGS;;217.7500;
31/08/20;ES;SPOT;DDGS;;229.0250;
30/09/20;ES;SPOT;DDGS;;243.5000;
31/10/20;ES;SPOT;DDGS;;264.0000;
30/11/20;ES;SPOT;DDGS;;277.0000;
31/12/20;ES;SPOT;DDGS;;279.2500;
31/01/20;HN;IPHON;DDGS;;236.1500;230.3500
28/02/20;HN;IPHON;DDGS;;235.2200;233.2600
31/03/20;HN;IPHON;DDGS;;230.5000;231.7400
30/04/20;HN;IPHON;DDGS;;235.5000;234.3000
31/05/20;HN;IPHON;DDGS;;234.8500;231.9300
30/06/20;HN;IPHON;DDGS;;235.8500;230.7100
31/07/20;HN;IPHON;DDGS;;;
31/08/20;HN;IPHON;DDGS;;241.4300;230.8600
30/09/20;HN;IPHON;DDGS;;217.8500;230.8600
31/10/20;HN;IPHON;DDGS;;216.0000;230.8100
30/11/20;HN;IPHON;DDGS;;;
31/12/20;HN;IPHON;DDGS;;231.5000;228.8000
31/01/20;HN;SPOT;DDGS;;;
28/02/20;HN;SPOT;DDGS;;;
31/03/20;HN;SPOT;DDGS;;;
30/04/20;HN;SPOT;DDGS;;291.0000;
31/05/20;HN;SPOT;DDGS;;259.7500;
30/06/20;HN;SPOT;DDGS;;220.7500;
31/07/20;HN;SPOT;DDGS;;;
31/08/20;HN;SPOT;DDGS;;221.0000;
30/09/20;HN;SPOT;DDGS;;231.0000;
31/10/20;HN;SPOT;DDGS;;262.0000;
30/11/20;HN;SPOT;DDGS;;;
31/12/20;HN;SPOT;DDGS;;270.7500;
