Date,Open,High,Low,Close,Adj Close,Volume,Symbol,actualizacion
2010-03-26,1.0232,1.0301,1.0204,1.02626,1.02626,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-03-29,1.02692,1.02692,1.0177,1.02131,1.02131,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-03-30,1.02138,1.02211,1.0158,1.0189,1.0189,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-03-31,1.0192,1.0197,1.013,1.0156,1.0156,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-04-01,1.0157,1.0157,1.0067,1.0083,1.0083,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-04-02,1.0083,1.0129,1.0071,1.0102,1.0102,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-04-05,1.008,1.00874,1.001,1.0019,1.0019,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-04-06,1.00189,1.0046,0.9986,1.0009,1.0009,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-04-07,1.0009,1.00595,0.9976,1.0043,1.0043,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-04-08,1.0042,1.0102,1.0014,1.0014,1.0014,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-04-09,1.0015,1.0078,0.9989,1.0023,1.0023,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-04-12,1.0025,1.00857,1.001,1.0027,1.0027,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-04-13,1.0024,1.0063,1.0004,1.0014,1.0014,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-04-14,1.00147,1.0017,0.9952,0.9983,0.9983,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-04-15,0.9983,1.0034,0.9959,1.0019,1.0019,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-04-16,1.0018,1.0159,0.9998,1.0127,1.0127,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-04-19,1.0154,1.0212,1.01369,1.0144,1.0144,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-04-20,1.0145,1.016,0.99719,0.9979,0.9979,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-04-21,0.998,1.0009,0.993,0.9990000000000001,0.9990000000000001,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-04-22,0.9990000000000001,1.0036200000000002,0.996,1.0016,1.0016,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-04-23,1.0015,1.0062,0.9967,0.9990000000000001,0.9990000000000001,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-04-26,0.9988,1.0021,0.9967,1.0002,1.0002,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-04-27,1.0004,1.0177,0.9993,1.0157,1.0157,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-04-28,1.016,1.0195,1.0074,1.0101,1.0101,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-04-29,1.0104,1.0112,1.0013,1.004,1.004,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-04-30,1.0038,1.018,1.0017,1.018,1.018,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-05-03,1.0157,1.0184,1.01,1.0108,1.0108,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-05-04,1.0105,1.0255,1.0105,1.0247,1.0247,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-05-05,1.0248,1.03489,1.0232,1.0305,1.0305,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-05-06,1.0306,1.0721,1.0279,1.0515,1.0515,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-05-07,1.0514,1.0566799999999998,1.0347,1.0424,1.0424,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-05-10,1.0364,1.0388,1.0209,1.0244,1.0244,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-05-11,1.0244,1.0287,1.015,1.0214,1.0214,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-05-12,1.0214,1.02451,1.0152,1.0187,1.0187,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-05-13,1.0188,1.02236,1.0109,1.0213,1.0213,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-05-14,1.0212,1.0368,1.0208,1.0352,1.0352,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-05-17,1.0344,1.0435,1.0306,1.0329,1.0329,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-05-18,1.0332,1.04102,1.0245,1.04065,1.04065,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-05-19,1.04039,1.0534,1.03845,1.04356,1.04356,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-05-20,1.0436,1.0717,1.0424,1.0713,1.0713,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-05-21,1.0711,1.0744,1.055,1.0581,1.0581,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-05-24,1.06294,1.06574,1.0533,1.0626,1.0626,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-05-25,1.0626,1.08473,1.0626,1.0677,1.0677,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-05-26,1.0675,1.07415,1.05862,1.07,1.07,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-05-27,1.06956,1.0704,1.0479,1.0499,1.0499,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-05-28,1.0499,1.05571,1.0443,1.054,1.054,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-05-31,1.0548,1.05492,1.0415,1.0431,1.0431,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-06-01,1.0431,1.0559,1.0419,1.0538,1.0538,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-06-02,1.0539,1.0572,1.0371,1.0388,1.0388,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-06-03,1.0384,1.0456299999999998,1.0336,1.0403,1.0403,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-06-04,1.0405,1.0625,1.0367,1.0615,1.0615,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-06-07,1.0638,1.0678,1.05153,1.05946,1.05946,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-06-08,1.0593,1.05976,1.0468,1.0481200000000002,1.0481200000000002,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-06-09,1.0481200000000002,1.0515,1.0365,1.0435,1.0435,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-06-10,1.0434,1.0451,1.0287,1.031,1.031,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-06-11,1.03132,1.0386799999999998,1.0297,1.0324,1.0324,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-06-14,1.0323,1.0346,1.0223,1.03313,1.03313,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-06-15,1.033,1.0358,1.024,1.0256,1.0256,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-06-16,1.02571,1.0319,1.0225,1.0251,1.0251,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-06-17,1.02492,1.03331,1.0223,1.0287,1.0287,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-06-18,1.02874,1.031,1.0204,1.0214,1.0214,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-06-21,1.0203,1.0256,1.0139,1.0233,1.0233,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-06-22,1.0234,1.0294,1.0179,1.0281,1.0281,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-06-23,1.02791,1.0456,1.02708,1.0390000000000001,1.0390000000000001,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-06-24,1.0388,1.0464,1.0374,1.0425,1.0425,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-06-25,1.0424,1.044,1.0341,1.0349,1.0349,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-06-28,1.0368,1.03698,1.0318,1.0365,1.0365,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-06-29,1.0365,1.0574,1.034,1.0539,1.0539,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-06-30,1.0534,1.06474,1.0466,1.0626,1.0626,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-07-01,1.0629,1.06739,1.062,1.0586799999999998,1.0586799999999998,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-07-02,1.0586,1.0666,1.0554,1.0622,1.0622,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-07-05,1.0625,1.0674,1.0576,1.0649,1.0649,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-07-06,1.06469,1.0675,1.0485,1.0538,1.0538,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-07-07,1.0541,1.06034,1.0464,1.0479,1.0479,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-07-08,1.048,1.0482,1.0383,1.0431,1.0431,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-07-09,1.04314,1.0452,1.0294299999999998,1.0334,1.0334,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-07-12,1.0327,1.0384,1.0299,1.0363,1.0363,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-07-13,1.0362,1.0383,1.0276299999999998,1.031,1.031,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-07-14,1.0308,1.0367,1.0289,1.03285,1.03285,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-07-15,1.0327,1.04379,1.0283,1.03814,1.03814,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-07-16,1.0381,1.05751,1.038,1.0569,1.0569,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-07-19,1.0566,1.0579,1.05,1.0551,1.0551,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-07-20,1.055,1.0583,1.0424,1.0436,1.0436,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-07-21,1.0435,1.04989,1.0346,1.04776,1.04776,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-07-22,1.0478,1.05014,1.03544,1.03617,1.03617,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-07-23,1.03624,1.0423,1.0344,1.0358,1.0358,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-07-26,1.0373,1.0379,1.0302,1.0318,1.0318,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-07-27,1.0319,1.0387,1.0253,1.0352,1.0352,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-07-28,1.0319,1.0389,1.0297,1.03789,1.03789,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-07-29,1.0378,1.0388700000000002,1.0297,1.035,1.035,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-07-30,1.0348,1.0375,1.0264,1.0292,1.0292,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-08-02,1.0295,1.0296,1.0203,1.0226,1.0226,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-08-03,1.0225,1.02713,1.02204,1.02366,1.02366,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-08-04,1.0237,1.0267,1.0179,1.0236,1.0236,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-08-05,1.0178,1.0185,1.0106,1.0178,1.0178,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-08-06,1.0169,1.028,1.0144,1.0168,1.0168,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-08-09,1.0282,1.0297,1.02567,1.02817,1.02817,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-08-10,1.0270000000000001,1.0386,1.0270000000000001,1.0270000000000001,1.0270000000000001,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-08-11,1.03026,1.04719,1.0302,1.0304,1.0304,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-08-12,1.0476,1.0492,1.04269,1.0476,1.0476,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-08-13,1.04164,1.04376,1.0352,1.0416,1.0416,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-08-16,1.0411,1.0463,1.0366,1.04099,1.04099,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-08-17,1.0435,1.04356,1.0308,1.04348,1.04348,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-08-18,1.0324,1.0339,1.0269,1.03239,1.03239,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-08-19,1.0273,1.0413,1.02476,1.02748,1.02748,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-08-20,1.03937,1.0508,1.038,1.0395,1.0395,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-08-23,1.0486,1.05203,1.0444,1.0487,1.0487,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-08-24,1.0528,1.0657,1.0525,1.05291,1.05291,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-08-25,1.05998,1.06649,1.0573,1.05999,1.05999,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-08-26,1.0596,1.05996,1.05209,1.05958,1.05958,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-08-27,1.05793,1.0646,1.05308,1.05789,1.05789,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-08-30,1.0488,1.05684,1.0472,1.04877,1.04877,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-08-31,1.0601,1.0666,1.0578,1.05999,1.05999,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-09-01,1.0641,1.065,1.0483,1.06431,1.06431,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-09-02,1.051,1.0545,1.0472,1.051,1.051,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-09-03,1.0525,1.0565,1.0401,1.05252,1.05252,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-09-06,1.0388,1.0402,1.0339,1.0390000000000001,1.0390000000000001,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-09-07,1.03549,1.0464,1.0351,1.0356,1.0356,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-09-08,1.048,1.0507,1.0354,1.0479,1.0479,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-09-09,1.0371,1.0392,1.0302,1.037,1.037,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-09-10,1.0336,1.03603,1.0290000000000001,1.0334,1.0334,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-09-13,1.0321,1.0344,1.0268,1.0321,1.0321,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-09-14,1.02822,1.02991,1.022,1.0283,1.0283,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-09-15,1.0269,1.0318,1.02514,1.0269,1.0269,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-09-16,1.0252,1.0287,1.0236,1.0252,1.0252,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-09-17,1.0261,1.0347,1.0215,1.0262,1.0262,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-09-20,1.0322,1.0344,1.02631,1.0322,1.0322,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-09-21,1.0299,1.03273,1.0276,1.0298,1.0298,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-09-22,1.0261,1.03532,1.0189,1.0261,1.0261,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-09-23,1.0304,1.0375,1.0283,1.0304,1.0304,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-09-24,1.0341,1.0352,1.0225,1.034,1.034,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-09-27,1.0244,1.02852,1.02218,1.02434,1.02434,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-09-28,1.03,1.03609,1.0284,1.03,1.03,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-09-29,1.0301,1.0326,1.02404,1.03003,1.03003,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-09-30,1.0319,1.0343,1.02326,1.0318,1.0318,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-10-01,1.03088,1.0312,1.021,1.0309,1.0309,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-10-04,1.0197,1.02396,1.01778,1.0201,1.0201,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-10-05,1.0228,1.02682,1.0153,1.02267,1.02267,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-10-06,1.0156,1.0165,1.0063,1.0158,1.0158,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-10-07,1.0112,1.0170000000000001,1.00768,1.0111,1.0111,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-10-08,1.01787,1.02254,1.0126,1.0178,1.0178,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-10-11,1.0103,1.01377,1.00913,1.00975,1.00975,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-10-12,1.0129,1.01803,1.0097,1.0129,1.0129,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-10-13,1.0104,1.0104,1.00107,1.0103,1.0103,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-10-14,1.00305,1.00545,0.9976,1.0031,1.0031,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-10-15,1.0043,1.0126,1.0014,1.0043,1.0043,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-10-18,1.0129,1.0224,1.0123,1.0129,1.0129,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-10-19,1.0171,1.03671,1.0162,1.01713,1.01713,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-10-20,1.03313,1.0347,1.02305,1.033,1.033,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-10-21,1.0223,1.0263,1.01686,1.0223,1.0223,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-10-22,1.02581,1.03,1.0223,1.0259,1.0259,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-10-25,1.02655,1.0266,1.0156,1.0267,1.0267,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-10-26,1.0199,1.0261,1.0177,1.0194,1.0194,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-10-27,1.0237,1.0337,1.0226,1.0236,1.0236,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-10-28,1.028,1.0284,1.0183,1.02804,1.02804,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-10-29,1.028,1.0243,1.0167,1.02804,1.02804,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-11-01,1.0192,1.02,1.01263,1.0181,1.0181,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-11-02,1.01256,1.0134,1.0081,1.0127,1.0127,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-11-03,1.0089,1.0109,1.006,1.0088,1.0088,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-11-04,1.0085,1.0096,1.0008,1.0084,1.0084,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-11-05,1.00266,1.0075,0.9995,1.00243,1.00243,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-11-08,0.9997,1.0053299999999998,0.9992,0.9998,0.9998,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-11-09,1.0041,1.00707,0.9979,1.0043,1.0043,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-11-10,1.0068,1.0078,0.9994,1.0069,1.0069,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-11-11,1.00048,1.0053,0.9978,1.0002,1.0002,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-11-12,1.0041,1.0144,1.0026,1.0042,1.0042,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-11-15,1.0103799999999998,1.01379,1.0055,1.0104,1.0104,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-11-16,1.0097,1.0229700000000002,1.00703,1.0097,1.0097,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-11-17,1.0219,1.0256,1.0181,1.0218,1.0218,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-11-18,1.02322,1.0234,1.0154,1.0231,1.0231,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-11-19,1.0181,1.0228,1.0162,1.0183,1.0183,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-11-22,1.0158,1.0201,1.012,1.016,1.016,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-11-23,1.0192,1.0228,1.0165,1.01926,1.01926,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-11-24,1.0214,1.02191,1.0099,1.0215,1.0215,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-11-25,1.0097,1.0121,1.0079,1.0096,1.0096,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-11-26,1.00854,1.0244,1.0083,1.0087,1.0087,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-11-29,1.0186,1.0255,1.0166,1.0188,1.0188,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-11-30,1.0192,1.0283,1.01707,1.0193,1.0193,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-12-01,1.0254,1.0269,1.0167,1.0255,1.0255,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-12-02,1.0179,1.01856,1.0045,1.0179,1.0179,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-12-03,1.0033,1.0078,1.00029,1.0033,1.0033,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-12-06,1.0024,1.0081,1.0022,1.00263,1.00263,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-12-07,1.0058,1.0075,1.0007,1.0056,1.0056,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-12-08,1.0108,1.01387,1.0065,1.0108,1.0108,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-12-09,1.0108,1.0124,1.0067,1.0106,1.0106,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-12-10,1.0102,1.0113,1.008,1.0103,1.0103,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-12-13,1.01,1.01033,1.0027,1.0102,1.0102,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-12-14,1.0074,1.0103,1.0051,1.0075,1.0075,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-12-15,1.006,1.0094,1.0027,1.00612,1.00612,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-12-16,1.004,1.0073,1.0029,1.0039,1.0039,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-12-17,1.0056,1.0139,1.0036,1.0056,1.0056,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-12-20,1.0125,1.0205,1.0099,1.0122,1.0122,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-12-21,1.0177,1.0203,1.0148,1.0178,1.0178,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-12-22,1.0174,1.0176,1.0114,1.0175,1.0175,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-12-23,1.0125,1.0162,1.0069,1.0125,1.0125,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-12-24,1.0091,1.0104,1.0046,1.0094,1.0094,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-12-27,1.0103,1.0107,1.0043,1.01,1.01,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-12-28,1.0056,1.0068,0.9974,1.00571,1.00571,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-12-29,1.0021,1.0043,0.9971,1.00209,1.00209,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-12-30,0.9998,1.00199,0.9985,0.9998,0.9998,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2010-12-31,0.9996,1.0006,0.9935,0.9996,0.9996,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-01-03,0.99274,0.9948,0.9901,0.9927,0.9927,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-01-04,0.99234,0.9995,0.9913,0.99239,0.99239,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-01-05,0.9967,1.0021,0.9952,0.997,0.997,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-01-06,0.9965,0.99765,0.9921,0.9965,0.9965,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-01-07,0.9975,1.0001,0.9898,0.9975,0.9975,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-01-10,0.9919,0.99802,0.9911,0.9918,0.9918,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-01-11,0.9925,0.99475,0.9897,0.9926,0.9926,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-01-12,0.9892,0.9894,0.9848,0.98917,0.98917,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-01-13,0.9864,0.9904,0.9852,0.9864,0.9864,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-01-14,0.9891,0.99737,0.9888,0.98903,0.98903,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-01-17,0.9873,0.9897,0.9863,0.98744,0.98744,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-01-18,0.98717,0.9921,0.9833,0.9872,0.9872,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-01-19,0.99208,0.9949,0.9889,0.9921,0.9921,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-01-20,0.99527,1.0027,0.995,0.99527,0.99527,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-01-21,0.9968,0.9985,0.99083,0.9969,0.9969,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-01-24,0.9934,0.99806,0.993,0.9934,0.9934,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-01-25,0.9934,1.0001799999999998,0.991,0.99346,0.99346,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-01-26,0.9969,0.9979,0.9937,0.9968,0.9968,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-01-27,0.99449,0.99843,0.993,0.99449,0.99449,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-01-28,0.9952,0.99956,0.99388,0.9952,0.9952,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-01-31,1.0025,1.0026,0.9963,1.0023,1.0023,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-02-01,1.0,1.0,0.9919,0.9999,0.9999,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-02-02,0.9904,0.9914,0.9859,0.9902,0.9902,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-02-03,0.9877,0.9919,0.9857,0.9875,0.9875,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-02-04,0.99084,0.9909,0.9829,0.9908,0.9908,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-02-07,0.9876,0.98942,0.9856,0.9875,0.9875,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-02-08,0.9901,0.9913,0.9866,0.9901,0.9901,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-02-09,0.995,0.9954,0.9915,0.9952,0.9952,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-02-10,0.9939,0.9985,0.9935,0.99399,0.99399,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-02-11,0.9956,0.99841,0.98866,0.9958,0.9958,0.0,USDCAD=X,2020-10-18 20:38:42.780037
2011-02-14,0.98699,0.98874,0.9845,0.987,0.987,0.0,USDCAD=X,2020-10-18 20:38:42.780037
